Status,Spam,Message
receive,0,Ref: 41742686104/06 13:46:20Amt: N100.00Prev bal: N0.00Bal: N100.00From: http://goo.gl/u1C6G
receive,0,Ref: 40783860012/05 09:29:34Amt: N100.00Prev bal: N0.00Bal: N100.00From: http://goo.gl/u1C6G
receive,1,World Sport - within your reach! Text 3 to 33555 And subscribe to receive live sports coverage  news  results  and more. @ 50N/week
receive,1,Dear Valued Customer  Welcome to Airtel! Kindly register your sim  please igore if already registered. To know more about our services  please call 141.
receive,1,Dear Valued Customer  Welcome to Airtel! Kindly register your sim  please igore if already registered. To know more about our services  please call 141.
receive,1,Dear Valued Customer  Welcome to Airtel! The Network that works. To know more about our services  Please call 141
receive,1,Welcome to Airtel! Kindly make an outgoing call  send SMS or use DATA now to avoid service disruption. Please ignore  if you have already done so
receive,1,Dear Valued Customer  Welcome to Airtel! The Network that works. To know more about our services  Please call 141
receive,1,Dear Valued Customer  Welcome to Airtel! The Network that works. To know more about our services  Please call 141
receive,1,Do you know you can RECHARGE and get 100% extra airtime INSTANTLY to call any Airtel number? Recharge Now!
send,0,Acct number(3041207489) ajayi ayobami   first bank. Thanks
send,0,…………¨♥*✫♥ ……… •✯´………´*✫…….♥*……………. __/__…….*♥…………… ..*-:¦:-*…¸.•✫………….……/.•*•.…~` `~……………… |¸….✫…………………..JUST´¸…*♥..´¸……..WANNA´¸¸♥*…………WISH´¸.•✫ ……..YOU~` `~…..A`.✫`…HAPPY●/….HAPPY/▌..HAPPY…./ .*♥♫•♥♫•♥♫♥•♫♥*BIRTHDAY !!!!*♥♫•♥♫•♥♫♥•♫♥* 
send,0,Which poem should I write for you?Which song should I sing for you?Which lyrics should I pen for you?Which notes should I compose for you?Which melody should I hum for you?That genuinely conveys my love for you?If you have an answer to thisLet me know todaySo that I can wish youAn innovative Happy Birthday! 
send,0,I may not get to see you as often as I like I may not get to hold you all through the night.But deep in my heart this much I know You’re the one for me and I’ll never let you go. Good Night my sweet! ayo
receive,0,A special smile  special eyes  special look & special someone.All these means that you are a special friend for me.Good morning.
receive,0,"Today is Suara Olukemi Mary's birthday. Reply to post on her Timeline or reply 1 to post ""Happy Birthday!""."
receive,0,"Today is Okeyinka Yetunde's birthday. Reply to post on her Timeline or reply 1 to post ""Happy Birthday!""."
receive,0,Gudmornin Ay hw was us night pls i just wanted to ask u if u av given d engineer d phone pls cal my mtn no. Thank you.
receive,0,Good evening guys. In May  I met with top Global & African leaders at the World Economic Forum.What did they say? Click http://t.co/Cr8QRFYhgZ.S. Haastrup
receive,0,Good evening guys. In May  I met with top Global & African leaders at the World Economic Forum.What did they say? Click http://t.co/Cr8QRFYhgZ.S. Haastrup
receive,0,Your hardest of work cannot guarantee the result U desire but the one God we serve can always guarantee an awesome result for ur labor. Our Prayers are with U!
receive,0,Your hardest of work cannot guarantee the result U desire but the one God we serve can always guarantee an awesome result for ur labor. Our Prayers are with U!
receive,0,Goal: To Create Employable & Relevant GraduatesHow: Train  Engage  Assist & MentorWhere: Peak Olam Suites  CampTime: Sundays 4pm(Whatsapp: 08155414284)
receive,0,SmartStart meets Today  4pm @Peak Olam Suites  Camp.Due/Semester: N1000 If U are without a Membership Card  U cn get one @d Venue.Dont b late! Catch ya!
receive,0,At Last!Our 1st meetn holds 2day by 1pm @Peak Olam Suites  Camp. If U are without a Membership Card  U cn get one @d Venue. Payment would also b made @d Venue
receive,0,"Hv U picked up a Membership Card? Our 1st Meetn Session holds ds Sat. (15th) @ ""Peak Olam Suites""  Camp by 1pm. (Card Pick Up: 1pm Wed  Thur @d Motion Ground)"
receive,0,If U came  Hv U told a friend abt d entirety of SmartStart?If U missed  Hv U asked anyone who came?If U couldn't make d Launch & don't know anyone who came  then walk up to us at d Motion Ground btwn 1 & 2pm  Mon to Fri. U would need to get ur Exclusive Membership Card. We would be waiting!
receive,0,Its less than 24 hrs away. Its the launch of Club SmartStart. We are getting braced to see U. U would be so angry to miss this. We can't wait! 10am to 12noon.
receive,0,"Good Day Friend!This is to invite U 2d Launch of ""Club-SmartStart"".Venue: 800-sitter GlassHouse Auditorium  Odo Eran  Obantoko.Date: 8th FebTime: 10amIntegrity: This is just a venue to meet in solving One razing problem ~ The Scourge of Graduate Irrelevancy.I can't wait to meet U."
receive,0,Hello Ayobami! You were the first on our mind when we set out to make the average Nigerian graduate relevant. We are all glad to have you. *Hugs*S. Haastrup
receive,0,16561 is your Yahoo! verification code.
receive,0,gddy sir nd hw hs bn our brk.B in4md dt our comtmnt 2wards d bro wknd as agrd in d lst metn is a minimum of 500.Ddline(June8).Bro.Wknd(June13-15)prayahead
receive,0,Gud evng Sir hw re u  ur exams nd day? B in4md dt D Brothers Wknd comes up btw JUNE 13- 15 nd dere wil b a meetin aftr d srvc 2mrw.Ur presenc is imprtnt.Shalom
receive,0,Gud evng Sir hw re u  ur exams nd day? B in4md dt D Brothers Wknd comes up btw JUNE 13- 15 nd dere wil b a meetin aftr d srvc 2mrw.Ur presenc is imprtnt.Shalom
receive,0,Beloved  be remided of d GSF broders general vigil coming up 2nyt by 11pm-2am @ Gsf chapel. Ministerng Pst Dele Efuwpe. Remain Blessed. SUKIYO SAGAPO.... 
receive,0,Beloved  be remided of d GSF broders general vigil coming up 2nyt by 11pm-2am @ Gsf chapel. Ministerng Pst Dele Efuwpe. Remain Blessed. SUKIYO SAGAPO.... 
receive,0,Co labourer pls be informed dt al brodrs executiv are 2 meet 29t by 9pm b4 d vigil commences 4 a brief mtg & prayr. ur usual commitmnt wil be rewarded as usual 
send,0,For a friendship that’s full of empathy  strength  and inspiration  cheers!I will continue to be a genuine to you  best friend.I love you and this truthful day!Happy Birthday!
send,0,Bad network.  Wen u get to eleyele jst take 30# bike to fed cooperatve college  den flash or call my no
send,0,?~Tip For Lifetime~  Try to pretend that  You r Happy  ... Slowly it becomes Your Habit  &  Finally it becomes Your Character . Hapi nw mth' frm ay
receive,0,Please call me. I Love you. Join D'banj and help change Africa. Say YES now! Dial *345# to support change and get a FREE Dbanj track
receive,0,Please call me. I Love you. Exercise your brain with daily riddles. For Riddle of the Day  text RIDDLE to 33334 at only N50 weekly.
receive,0,Please it may take me some time pls am sorry o o o.
receive,0,UAE 10yrs Employment Visa+flight ticket+Accommodation and salary range:$700 to $900 monthly.Total package @ 700k and ready in 5wk.Call 07040105334SFCPL NIG
receive,0,Strong Canada link . And it %100 sure and grantee. It closes by 28 of May 2014. it cost ¤3500  deposit of ¤1200 Serious minded people call 07040105334SFCPL NIG
receive,0,Strong Canada link . And it %100 sure and grantee. It closes by 28 of May 2014. it cost ¤3500  deposit of ¤1200 Serious minded people call 07040105334SFCPL NIG
receive,0,Strong Canada link . And it %100 sure and grantee. It closes by 28 of May 2014. it cost ¤3500  deposit of ¤1200 Serious minded people call 07040105334SFCPL NIG
receive,0,Strong Canada link . And it %100 sure and grantee. It closes by 28 of May 2014. it cost ¤3500  deposit of ¤1200 Serious minded people call 07040105334SFCPL NIG
receive,0,Strong Canada link . And it %100 sure and grantee. It closes by 28 of May 2014. it cost ¤3500  deposit of ¤1200 Serious minded people call 07040105334SFCPL NIG
receive,0,Strong Canada link . And it %100 sure and grantee. It closes by 28 of May 2014. it cost ¤3500  deposit of ¤1200 Serious minded people call 07040105334SFCPL NIG
receive,0,Participate in the Canada International Business Conference Toronto june 12-13 2014 Fe N748.000 with 1-year visa call 08034446143  closes April 4thSFCPL
receive,1,Deborah Thomas accepted your friend request.Reply to send her a message or visit her timeline at http://fb.com/l/1OcFnLT369urObo
send,0,Hello  we just tru with d church program  I won't b able to mak it to ur side tonite. Sorry for dat oooooooooo
receive,0,Can u come to my house i miss my exam today
send,0,You are an affirmation set to make hearts feel worthy.Positivity is what you bring forth.You are a hero in your own ways.These are just few of the positive words you deserve to get in return.Today is special for someone who never fails making other people feel special.Happy Birthday  Good Heart!Let positive vibes be your visitor.
receive,0,Ayo i make chichi yesterday i call to give u one bottle but u refuse to pick up ur call. thank u. I know we make agreement of not calling each other. I call to give not to disstop.
receive,0,I to be ur friend
receive,0,Ayo. U make me cry becos i choose to me ur friend. Forgive me for looking for friendship from u. I promise u i will never look for u again.  
receive,0,Hw as ben yr exam so far l beliv it as ben gr8.u er favoured in d land of funaab sucxs is urs always go dis mnth nd write yr As(IJN)takcare of yrself&stay bless
receive,0,Please call me.   Get double your recharge! Dial *885*PIN# from 00:30am to 11:59pm Mon to Sunday. Bonus airtime expires by 11:59pm everyday
receive,0,Please call me.   Get double your recharge! Dial *885*PIN# from 00:30am to 11:59pm Mon to Sunday. Bonus airtime expires by 11:59pm everyday
receive,1,Your Google verification code is 845153
receive,0,My dear blvd May grace multiply in ur life pls dere is an urgent need 4 us 2 meet 2nit as we cry out 2 God 4 help 2 stop all works of d devil by 10pm.God bless
receive,0,Beloved thanks for honoring God today. God ll honor u also IJN. Pls lets keep it up and lets kip d fire burning.LOVE U DEARLY!!!
receive,0,My dearly blvd I salute ur courage so far as a co-laborer in GSF&i pray dt God ll also labor on ur behalf.Pls kp d fire burnin& also b a solution giver as we luk 4wad 2wads d mark of higher calln and pls remember dt without u I can do less.Luv U
receive,0,May d grace of God multiply in ur life.Pls dere is going 2b a prayer meetn ds saturday by 8am.U re 2b there.Prep as u can b caled 2 tk any aspect.God bles.Luv u
receive,0,Joy@its Peak Grace@its Depth  Peace@its Horizon Blesns@its Pinacles Favour more dan ur xpectations shal b urs al d days of ur life. Compliment of d season.
receive,0,God will help u where circumstances are beyond u. Be REFRESHED at PROPHETIC SOLUTIONS EVENT dis Sat 19 April @7AM; First Place  4b Akinwale St  OGBA.
receive,0,Yello! To use MTN Backup  visit http://www.mtnonline.com/mtnwap on your mobile to configure your handset. Thank you!!!
receive,0,Yello! To use MTN Backup  visit http://www.mtnonline.com/mtnwap on your mobile to configure your handset. Thank you!!!
send,0,.•*¨`*•. ☆ .•*¨`*•.Wishing You the HAPPIEST Birthday Ever!!!✿•*¨`*•. (¯`v´¯) (¯`v´¯) .•*¨`*•✿. . . ✿•*¨`*•.¸(¯`v´¯)¸.•´*¨`*•✿ . . .…………… ….♥ •.¸.•´♥……………
send,0,07030956145. Nike
receive,0,Gift…reply is free Conratulation !you have won#450.000.your.luc 42 Lucky winner of appLe drinkb claim (NTN3g) Call for this claim 08108234162
receive,0,Gift…reply is free Conratulation !you have won#450.000.your.luc 42 Lucky winner of appLe drinkb claim (NTN3g) Call for this claim 08108234162
receive,0,3 John 2 Dear friend  it is my prayer that everything is going well with you and that you are well; I know it is well with your soul.TOLU ALO.
receive,0,PEACE OF GOD 2U IN D NAME JESUS (AMEN).REMEMBA D TIME IS SHORT;HW MANY SOULS HAV BEEN SAVED IN UR NAME?LETS MEET 2MAO SAT BY 12PM@ GSF AS WE SEEK GOD'S FACE.ALO
receive,0,A BLESD EVENIN 2U IN D NAME OF D LORD PLS B INFORMD DAT DIR WIL BE A MEETIN BY 6PM DIS FRIDAY 31ST JAN. @ GSF FUNAAB.AN URGENT CALL FOR THE GOSPEL SEED OF LIFE.
receive,0,TLC FOLLOW UP MEETING HOLDS TODAY SUNDAY AT FMC IDIABA BY 4PM. Pls b punctual. Info-07039027613
receive,0,TLC FOLLOW UP MEETING HOLDS AT FMC IDIABA ON SUNDAY 23rd BY 4PM. Pls b punctual. Info-07039027613
receive,0,MISSIONARY EXPOSURE &EXPERIENCE(MEE) BTW APRIL 17-21 in designated villages in Nigeria&Benin republic.N.B-Reg closes April 1st.Reg online or cal-07039027613.TKP
receive,0,792)791865136539
receive,0,Please call me. To get gists about your favorite celebrities with the Celebrity Gist service  text 'Gist' to 35566. Costs N50 weekly
send,0,Acct number(3041207489) ajayi ayobami   first bank
send,0,Acct number(3041207489) ajayi ayobami   first bank
send,0,Acct number(3041207489) ajayi ayobami   first bank
receive,0,Dear AJAYI  school fee Ref: FUN/FEE/RSG/201314/1/21068 Bank: FUNAAB MFB Date: 10/03/14 11:39:55 Amt:15 850.00. Go online to complete your course registration and print receipt.
receive,0,Dear FUNAABites  visit http://portal.unaab.edu.ng to generate your school fee invoice  pay and register. Also check your result at portal.unaab.edu.ng:96
receive,0,Dear FUNAABites  visit http://portal.unaab.edu.ng to generate your school fee invoice  pay and register. Also check your result at portal.unaab.edu.ng:96
receive,0,Hey beloved  join Pfaith @ Triumphant Life CovenantChurch  Iporo ake  Abeokuta by 10:30am as he speaks on 'We re closer than ever'. Enquiries: 08139164676
send,0,Acct number(3041207489) ajayi ayobami   first bank. Thanks sir. Frm ayo
send,0,Acct number(3041207489) ajayi ayobami   first bank. Thanks
receive,0,SmartStart Certificatn Session begins @ our nxt Meetin (Sun. 23rd; 4pm - 5:30pm; Peak Olam Suites  Camp; Due/Semesta: 1k)Got Qxns? Chat 08155414284 n Whatsapp
receive,0,Greetings!!! Our next TLC Follow-Up comes up dis Sun. 23rd Feb. Pls pray (Gal.4:19  Rom.1:11) n Give. To give  call 08037603287. Shalom!
receive,0,Morning! Dis is to remind u dat Meeting towards our next Follow-Up comes up 2day Sunday 16-02-14 at FMC Chapel by 3pm.Pls be Punctual! 4 any info: 08037603287
receive,0,Greetings! Dis is to inform u dat Meeting towards our next Follow-Up comes up dis Sunday 16-02-14 at FMC Chapel by 3pm. Pls be Punctual! 4 any info: 08037603287
receive,0,D SOUL longs 4 JOY & FULFILMENT. Grace 4 DIVINE SATISFACTION is here (Prov.19:23) at Prophetic Solution dis Sat  15 Feb @ 7AM -First Place  4b Akinwale St  OGBA
receive,0,Provoke yr way into  supernatural releases wit PRAISE & PROPHETIC BLESSINGS at Prophetic Solutions dis SAT 17 Aug -FIRST PLACE   4b Akinwale St  OGBA (08098009673)
receive,0,PRAISE in a PROPHETIC ATMOSPHERE provokes supanatural solutions! Xpkt more NEXT WK SAT  17 Aug at Prophetic Solutions. VENUE: First Place  4b Akinwale St  Ogba
receive,0,PRAISE in a PROPHETIC ATMOSPHERE provokes supanatural solutions! Xpkt more NEXT WK SAT  17 Aug at Prophetic Solutions. VENUE: First Place  4b Akinwale St  Ogba
receive,0,Details- PROPHETIC SOLUTIONSTheme: UNUSUAL TESTIMONIESDate: Dis Sat 15 JunTime: 7AMVenue: NIJ Hall  8 Ijaiye Rd  OGBA (Beside WAEC)Steve Akoni.08098009673
receive,0,Our prayr team & I wil like to PRAY WIT U 4 UNUSUAL TESTIMONY. Prepare 4 PROPHETIC SOLUTION on Sat 15 Jun. SHARE YR PRAYR POINTS wit us. Steve Akoni.08098009673
receive,0,D normal wil not birth d unusual! Join d 3-day FAST to provoke yr UNUSUAL TESTIMONY -start TOMORO  12-14 Jun. Xpkt a PROPHETIC SOLUTION. Steve Akoni.08098009673
receive,0,Our prayr team & I wil like to PRAY WIT U 4 UNUSUAL TESTIMONY. Prepare 4 PROPHETIC SOLUTION on Sat 15 Jun. SHARE YR PRAYR POINTS wit us. Steve Akoni.08098009673
receive,0,UNUSUAL TESTIMONIES happen when u are sure of what u want! State TWO CRITICAL needs. PRAY on dem towards PROPHETIC SOLUTIONS dis Sat 15 June at 7AM. 08098009673
receive,0,May God enable u pick something new & destiny changing. May He cause u to BREAKTHROUGH & give u d strength to KEEP it  IJN. Steve Akoni  Host-PROPHETIC SOLUTION
receive,0,Compliment of d season! Welcm back 2 campus. We tk God 4ur comitment&passion last session  yet there r alot of harvest riped. Join us on monday 5:30am@GSF
receive,0,Compliment of d season! Welcm back 2 campus. We tk God 4ur comitment&passion last session  yet there r alot of harvest riped. Join us on monday 5:30am@GSF
send,0,The day has ended.Busy hours are over.Its tme 2 sleep ..Ur dreams r waiting.The ni8 waits in silence.Gud nite..Swt dreams.
send,0,You can’t bring back yesterday  You can’t look into tomorrow. So the only gift you have is today. Hapi nw yr my dearly sister
send,0,Always ask GOD to give you what you deserve Not what you desire.Your desires may be few but you deserve a lot..i tried ur no nt reachabl jst wnt to say hi. Good Morning dear
send,0,"_/L_ (  )Safety _¤_ (  )Blessings _*_ (""  )Peace _@_ (  )Happiness _Ä_ (  )Good Life _Ö_ (  )Good Health May All This Be Yours 4ever hapi birthday sister bose
SMS,send,08169453169,08169453169,2013-11-10 00:52:01,1440,.•*¨`*•. ☆ .•*¨`*•.Wishing You the HAPPIEST Birthday Ever!!!✿•*¨`*•. (¯`v´¯) (¯`v´¯) .•*¨`*•✿. . . ✿•*¨`*•.¸(¯`v´¯)¸.•´*¨`*•✿ . . .…………… ….♥ •.¸.•´♥……………
SMS,send,08169453169,08169453169,2013-11-10 00:50:11,1440,…………¨♥*✫♥,………,•✯´………´*✫…….♥*……………. __/__…….*♥…………… ..*-:¦:-*…¸.•✫………….……/.•*•.…~`,`~……………… |¸….✫…………………..JUST´¸…*♥..´¸……..WANNA´¸¸♥*…………WISH´¸.•✫ ……..YOU~`,`~…..A`.✫`…HAPPY●/….HAPPY/▌..HAPPY…./ .*♥♫•♥♫•♥♫♥•♫♥*BIRTHDAY !!!!*♥♫•♥♫•♥♫♥•♫♥* 
SMS,send,08169453169,08169453169,2013-11-10 00:48:51,1440,You are an affirmation set to make hearts feel worthy.Positivity is what you bring forth.You are a hero in your own ways.These are just few of the positive words you deserve to get in return.Today is special for someone who never fails making other people feel special.Happy Birthday, Good Heart!Let positive vibes be your visitor.
SMS,send,08169453169,08169453169,2013-11-10 00:45:41,1440,Which poem should I write for you?Which song should I sing for you?Which lyrics should I pen for you?Which notes should I compose for you?Which melody should I hum for you?That genuinely conveys my love for you?If you have an answer to thisLet me know todaySo that I can wish youAn innovative Happy Birthday! 
SMS,send,08169453169,08169453169,2013-10-28 19:24:49,1440,Dream a dream tonight as you sleep.Smile a smile tomorrow that you may keep.May all of your dreams and wishes come truecoz I couldn't find a better friend like you!GoodNight
SMS,send,08169453169,08169453169,2013-10-28 19:24:08,1440,Dream a dream tonight as you sleep.Smile a smile tomorrow that you may keep.May all of your dreams and wishes come truecoz I couldn't find a better friend like you!GoodNight
SMS,send,08169453169,08169453169,2013-10-07 10:20:02,1440,*Best Buddies* are hard to find.. So Today I choose to thank u 4 evrytime U made me smile, laugh, 4 evrytime U helped, wiped a tear & I apologize 4 any inconvenience I caused, 4 evrytime I was rude, 4 anything that hurt U.. Thank U for being a great part of My Small Life :  enjoy ur day
SMS,send,08169453169,08169453169,2013-10-07 10:17:16,1440,*Best Buddies* are hard to find.. So Today I choose to thank u 4 evrytime U made me smile, laugh, 4 evrytime U helped, wiped a tear & I apologize 4 any inconvenience I caused, 4 evrytime I was rude, 4 anything that hurt U.. Thank U for being a great part of My Small Life :  enjoy ur day
SMS,send,08169453169,08169453169,2013-08-01 11:26:32,1440,T h e B e s t T i m e T o D o S o m e t h i n g S i g n i f i c a n t I s B e t w e e n Y e s t e r d a y A n d T o m m o r o w ...""hapi new mnth"
